site_names,measure_name,time,measure_value:varchar,measure_value:double,measure_value:bigint
Ay,fountain_pressure,2024-11-24 17:49:00.000000,,92.2,
Ay,fountain_pressure,2024-11-24 18:09:00.000000,,92.7,
Ay,fountain_pressure,2024-11-24 18:29:00.000000,,92.9,
Ay,fountain_pressure,2024-11-24 18:49:00.000000,,90.0,
Ay,fountain_pressure,2024-11-24 19:09:00.000000,,92.8,
Ay,fountain_pressure,2024-11-24 19:29:00.000000,,89.8,
Ay,fountain_pressure,2024-11-24 19:49:00.000000,,89.9,
Ay,fountain_pressure,2024-11-24 20:09:00.000000,,89.5,
Ay,fountain_pressure,2024-11-24 20:29:00.000000,,92.2,
Ay,fountain_pressure,2024-11-24 20:49:00.000000,,91.9,
Ay,fountain_pressure,2024-11-24 21:09:00.000000,,91.2,
Ay,fountain_pressure,2024-11-24 21:29:00.000000,,90.5,
Ay,fountain_pressure,2024-11-24 21:49:00.000000,,91.8,
Ay,fountain_pressure,2024-11-24 22:09:00.000000,,91.6,
Ay,fountain_pressure,2024-11-24 22:29:00.000000,,97.3,
Ay,fountain_pressure,2024-11-24 22:49:00.000000,,92.9,
Ay,fountain_pressure,2024-11-24 23:09:00.000000,,92.8,
Ay,fountain_pressure,2024-11-24 23:29:00.000000,,94.1,
Ay,fountain_pressure,2024-11-24 23:49:00.000000,,93.2,
Ay,fountain_pressure,2024-11-25 00:09:00.000000,,93.2,
Ay,fountain_pressure,2024-11-25 00:29:00.000000,,91.2,
Ay,fountain_pressure,2024-11-25 00:49:00.000000,,92.5,
Ay,fountain_pressure,2024-11-25 01:09:00.000000,,92.4,
Ay,fountain_pressure,2024-11-25 01:29:00.000000,,94.1,
Ay,fountain_pressure,2024-11-25 01:49:00.000000,,94.2,
Ay,fountain_pressure,2024-11-25 02:09:00.000000,,91.3,
Ay,fountain_pressure,2024-11-25 02:29:00.000000,,92.5,
Ay,fountain_pressure,2024-11-25 02:49:00.000000,,93.5,
Ay,fountain_pressure,2024-11-25 03:09:00.000000,,94.8,
Ay,fountain_pressure,2024-11-25 03:29:00.000000,,93.6,
Ay,fountain_pressure,2024-11-25 03:49:00.000000,,91.4,
Ay,fountain_pressure,2024-11-25 04:09:00.000000,,94.8,
Ay,fountain_pressure,2024-11-25 04:29:00.000000,,93.8,
Ay,fountain_pressure,2024-11-25 04:49:00.000000,,93.5,
Ay,fountain_pressure,2024-11-25 05:09:00.000000,,93.9,
Ay,fountain_pressure,2024-11-25 05:29:00.000000,,94.0,
Ay,fountain_pressure,2024-11-25 05:49:00.000000,,93.1,
Ay,fountain_pressure,2024-11-25 06:09:00.000000,,95.0,
Ay,fountain_pressure,2024-11-25 06:29:00.000000,,96.8,
Ay,fountain_pressure,2024-11-25 06:49:00.000000,,94.6,
Ay,fountain_pressure,2024-11-25 07:09:00.000000,,92.7,
Ay,fountain_pressure,2024-11-25 07:29:00.000000,,93.5,
Ay,fountain_pressure,2024-11-25 07:49:00.000000,,89.5,
Ay,fountain_pressure,2024-11-25 08:09:00.000000,,94.2,
Ay,fountain_pressure,2024-11-25 08:29:00.000000,,91.1,
Ay,fountain_pressure,2024-11-25 08:49:00.000000,,89.4,
Ay,fountain_pressure,2024-11-25 09:09:00.000000,,90.6,
Ay,fountain_pressure,2024-11-25 09:29:00.000000,,93.0,
Ay,fountain_pressure,2024-11-25 09:49:00.000000,,94.8,
Ay,fountain_pressure,2024-11-25 10:09:00.000000,,93.5,
Ay,fountain_pressure,2024-11-25 10:29:00.000000,,90.1,
Ay,fountain_pressure,2024-11-25 10:49:00.000000,,91.1,
Ay,fountain_pressure,2024-11-25 11:09:00.000000,,90.0,
Ay,fountain_pressure,2024-11-25 11:29:00.000000,,91.1,
Ay,fountain_pressure,2024-11-25 11:49:00.000000,,88.9,
Ay,fountain_pressure,2024-11-25 12:09:00.000000,,89.8,
Ay,fountain_pressure,2024-11-25 12:29:00.000000,,78.6,
Ay,fountain_pressure,2024-11-25 12:49:00.000000,,81.9,
Ay,fountain_pressure,2024-11-25 13:09:00.000000,,78.7,
Ay,fountain_pressure,2024-11-25 13:27:00.000000,,96.9,
Ay,fountain_pressure,2024-11-25 13:47:00.000000,,80.6,
Ay,fountain_pressure,2024-11-25 14:07:00.000000,,80.2,
Ay,fountain_pressure,2024-11-25 14:27:00.000000,,82.9,
Ay,fountain_pressure,2024-11-25 14:47:00.000000,,87.5,
Ay,fountain_pressure,2024-11-25 15:07:00.000000,,86.2,
Ay,fountain_pressure,2024-11-25 15:27:00.000000,,86.7,
Ay,fountain_pressure,2024-11-25 15:47:00.000000,,82.7,
Ay,fountain_pressure,2024-11-25 16:07:00.000000,,82.2,
Ay,fountain_pressure,2024-11-25 16:27:00.000000,,83.1,
Ay,fountain_pressure,2024-11-25 16:47:00.000000,,87.0,
Ay,fountain_pressure,2024-11-25 17:07:00.000000,,78.4,
Ay,fountain_pressure,2024-11-25 17:27:00.000000,,78.1,
Ay,fountain_pressure,2024-11-25 17:47:00.000000,,77.4,
Ay,fountain_pressure,2024-11-25 18:07:00.000000,,80.9,
Ay,fountain_pressure,2024-11-25 18:27:00.000000,,81.0,
Ay,fountain_pressure,2024-11-25 18:47:00.000000,,83.9,
Ay,fountain_pressure,2024-11-25 19:07:00.000000,,76.7,
Ay,fountain_pressure,2024-11-25 19:27:00.000000,,78.8,
Ay,fountain_pressure,2024-11-25 19:47:00.000000,,92.2,
Ay,fountain_pressure,2024-11-25 20:07:00.000000,,101.8,
Ay,fountain_pressure,2024-11-25 20:27:00.000000,,81.4,
Ay,fountain_pressure,2024-11-25 20:47:00.000000,,88.1,
Ay,fountain_pressure,2024-11-25 21:07:00.000000,,77.5,
Ay,fountain_pressure,2024-11-25 21:27:00.000000,,82.8,
Ay,fountain_pressure,2024-11-25 21:47:00.000000,,80.9,
Ay,fountain_pressure,2024-11-25 22:07:00.000000,,79.0,
Ay,fountain_pressure,2024-11-25 22:27:00.000000,,76.8,
Ay,fountain_pressure,2024-11-25 22:47:00.000000,,77.8,
Ay,fountain_pressure,2024-11-25 23:07:00.000000,,79.4,
Ay,fountain_pressure,2024-11-25 23:27:00.000000,,77.5,
Ay,fountain_pressure,2024-11-25 23:47:00.000000,,74.0,
Ay,fountain_pressure,2024-11-26 00:07:00.000000,,65.6,
Ay,fountain_pressure,2024-11-26 00:27:00.000000,,67.4,
Ay,fountain_pressure,2024-11-26 00:47:00.000000,,65.3,
Ay,fountain_pressure,2024-11-26 01:07:00.000000,,69.0,
Ay,fountain_pressure,2024-11-26 01:27:00.000000,,60.4,
Ay,fountain_pressure,2024-11-26 01:47:00.000000,,47.3,
Ay,fountain_pressure,2024-11-26 02:07:00.000000,,61.4,
Ay,fountain_pressure,2024-11-26 02:27:00.000000,,52.6,
Ay,fountain_pressure,2024-11-26 02:47:00.000000,,48.8,
Ay,fountain_pressure,2024-11-26 03:07:00.000000,,35.2,
Ay,fountain_pressure,2024-11-26 03:27:00.000000,,45.8,
Ay,fountain_pressure,2024-11-26 03:47:00.000000,,55.0,
Ay,fountain_pressure,2024-11-26 04:07:00.000000,,49.0,
Ay,fountain_pressure,2024-11-26 04:27:00.000000,,50.0,
Ay,fountain_pressure,2024-11-26 04:47:00.000000,,52.0,
Ay,fountain_pressure,2024-11-26 05:07:00.000000,,54.4,
Ay,fountain_pressure,2024-11-26 05:27:00.000000,,44.8,
Ay,fountain_pressure,2024-11-26 05:47:00.000000,,53.4,
Ay,fountain_pressure,2024-11-26 06:07:00.000000,,53.8,
Ay,fountain_pressure,2024-11-26 06:27:00.000000,,65.2,
Ay,fountain_pressure,2024-11-26 06:47:00.000000,,63.9,
Ay,fountain_pressure,2024-11-26 07:07:00.000000,,58.3,
Ay,fountain_pressure,2024-11-26 07:27:00.000000,,56.4,
Ay,fountain_pressure,2024-11-26 07:47:00.000000,,49.0,
Ay,fountain_pressure,2024-11-26 08:07:00.000000,,49.3,
Ay,fountain_pressure,2024-11-26 08:27:00.000000,,53.7,
Ay,fountain_pressure,2024-11-26 08:47:00.000000,,55.9,
Ay,fountain_pressure,2024-11-26 09:07:00.000000,,72.4,
Ay,fountain_pressure,2024-11-26 09:27:00.000000,,47.1,
Ay,fountain_pressure,2024-11-26 09:47:00.000000,,65.8,
Ay,fountain_pressure,2024-11-26 10:07:00.000000,,71.8,
Ay,fountain_pressure,2024-11-26 10:27:00.000000,,70.1,
Ay,fountain_pressure,2024-11-26 10:47:00.000000,,85.2,
Ay,fountain_pressure,2024-11-26 11:07:00.000000,,75.4,
Ay,fountain_pressure,2024-11-26 11:27:00.000000,,92.7,
Ay,fountain_pressure,2024-11-26 11:47:00.000000,,86.7,
Ay,fountain_pressure,2024-11-26 12:07:00.000000,,64.7,
Ay,fountain_pressure,2024-11-26 12:27:00.000000,,60.5,
Ay,fountain_pressure,2024-11-26 12:47:00.000000,,83.6,
Ay,fountain_pressure,2024-11-26 13:07:00.000000,,86.2,
Ay,fountain_pressure,2024-11-26 13:27:00.000000,,86.8,
Ay,fountain_pressure,2024-11-26 13:47:00.000000,,72.4,
Ay,fountain_pressure,2024-11-26 14:07:00.000000,,76.0,
Ay,fountain_pressure,2024-11-26 14:27:00.000000,,87.8,
Ay,fountain_pressure,2024-11-26 14:47:00.000000,,72.4,
Ay,fountain_pressure,2024-11-26 15:07:00.000000,,75.4,
Ay,fountain_pressure,2024-11-26 15:27:00.000000,,78.3,
Ay,fountain_pressure,2024-11-26 15:47:00.000000,,88.9,
Ay,fountain_pressure,2024-11-26 16:07:00.000000,,87.3,
Ay,fountain_pressure,2024-11-26 16:27:00.000000,,76.8,
Ay,fountain_pressure,2024-11-26 16:47:00.000000,,87.8,
Ay,fountain_pressure,2024-11-26 17:07:00.000000,,94.2,
Ay,fountain_pressure,2024-11-26 17:27:00.000000,,86.3,
Ay,fountain_pressure,2024-11-26 17:47:00.000000,,75.6,
Ay,fountain_pressure,2024-11-26 18:07:00.000000,,86.0,
Ay,fountain_pressure,2024-11-26 18:27:00.000000,,84.3,
Ay,fountain_pressure,2024-11-26 18:47:00.000000,,85.8,
Ay,fountain_pressure,2024-11-26 19:07:00.000000,,72.8,
Ay,fountain_pressure,2024-11-26 19:27:00.000000,,76.7,
Ay,fountain_pressure,2024-11-26 19:47:00.000000,,92.5,
Ay,fountain_pressure,2024-11-26 20:07:00.000000,,66.1,
Ay,fountain_pressure,2024-11-26 20:27:00.000000,,71.6,
Ay,fountain_pressure,2024-11-26 20:47:00.000000,,72.4,
Ay,fountain_pressure,2024-11-26 21:07:00.000000,,86.7,
Ay,fountain_pressure,2024-11-26 21:27:00.000000,,82.5,
Ay,fountain_pressure,2024-11-27 00:07:00.000000,,77.0,
Ay,fountain_pressure,2024-11-27 00:27:00.000000,,66.9,
Ay,fountain_pressure,2024-11-27 00:47:00.000000,,68.2,
Ay,fountain_pressure,2024-11-27 01:07:00.000000,,65.8,
Ay,fountain_pressure,2024-11-27 01:27:00.000000,,58.9,
Ay,fountain_pressure,2024-11-27 01:47:00.000000,,40.6,
Ay,fountain_pressure,2024-11-27 02:07:00.000000,,55.7,
Ay,fountain_pressure,2024-11-27 02:27:00.000000,,51.9,
Ay,fountain_pressure,2024-11-27 02:47:00.000000,,59.7,
Ay,fountain_pressure,2024-11-27 03:07:00.000000,,59.9,
Ay,fountain_pressure,2024-11-27 03:27:00.000000,,58.7,
Ay,fountain_pressure,2024-11-27 03:47:00.000000,,65.7,
Ay,fountain_pressure,2024-11-27 04:07:00.000000,,66.3,
Ay,fountain_pressure,2024-11-27 04:27:00.000000,,68.4,
Ay,fountain_pressure,2024-11-27 04:47:00.000000,,61.4,
Ay,fountain_pressure,2024-11-27 05:07:00.000000,,64.0,
Ay,fountain_pressure,2024-11-27 05:27:00.000000,,70.3,
Ay,fountain_pressure,2024-11-27 05:47:00.000000,,59.7,
Ay,fountain_pressure,2024-11-27 06:07:00.000000,,68.5,
Ay,fountain_pressure,2024-11-27 06:27:00.000000,,62.3,
Ay,fountain_pressure,2024-11-27 06:47:00.000000,,63.5,
Ay,fountain_pressure,2024-11-27 07:07:00.000000,,66.6,
Ay,fountain_pressure,2024-11-27 07:27:00.000000,,67.8,
Ay,fountain_pressure,2024-11-27 07:47:00.000000,,50.4,
Ay,fountain_pressure,2024-11-27 08:07:00.000000,,60.2,
Ay,fountain_pressure,2024-11-27 08:27:00.000000,,41.0,
Ay,fountain_pressure,2024-11-27 08:47:00.000000,,49.4,
Ay,fountain_pressure,2024-11-27 09:07:00.000000,,64.7,
Ay,fountain_pressure,2024-11-27 09:27:00.000000,,64.1,
Ay,fountain_pressure,2024-11-27 09:47:00.000000,,60.3,
Ay,fountain_pressure,2024-11-27 10:07:00.000000,,58.8,
Ay,fountain_pressure,2024-11-27 10:27:00.000000,,47.0,
Ay,fountain_pressure,2024-11-27 10:47:00.000000,,49.0,
Ay,fountain_pressure,2024-11-27 11:07:00.000000,,54.4,
Ay,fountain_pressure,2024-11-27 11:27:00.000000,,60.5,
Ay,fountain_pressure,2024-11-27 11:47:00.000000,,64.3,
Ay,fountain_pressure,2024-11-27 12:07:00.000000,,55.9,
Ay,fountain_pressure,2024-11-27 12:27:00.000000,,69.5,
Ay,fountain_pressure,2024-11-27 12:47:00.000000,,77.5,
Ay,fountain_pressure,2024-11-27 13:07:00.000000,,54.4,
Ay,fountain_pressure,2024-11-27 13:27:00.000000,,79.8,
Ay,fountain_pressure,2024-11-27 13:47:00.000000,,63.1,
Ay,fountain_pressure,2024-11-27 14:07:00.000000,,56.8,
Ay,fountain_pressure,2024-11-27 14:27:00.000000,,67.9,
Ay,fountain_pressure,2024-11-27 14:47:00.000000,,61.6,
Ay,fountain_pressure,2024-11-27 15:07:00.000000,,71.6,
Ay,fountain_pressure,2024-11-27 15:27:00.000000,,53.8,
Ay,fountain_pressure,2024-11-27 15:47:00.000000,,49.4,
Ay,fountain_pressure,2024-11-27 16:07:00.000000,,58.3,
Ay,fountain_pressure,2024-11-27 16:27:00.000000,,55.1,
Ay,fountain_pressure,2024-11-27 16:47:00.000000,,66.7,
Ay,fountain_pressure,2024-11-27 17:07:00.000000,,34.6,
Ay,fountain_pressure,2024-11-27 17:27:00.000000,,56.4,
Ay,fountain_pressure,2024-11-27 17:47:00.000000,,65.2,
Ay,fountain_pressure,2024-11-27 18:07:00.000000,,48.0,
Ay,fountain_pressure,2024-11-27 18:27:00.000000,,45.9,
Ay,fountain_pressure,2024-11-27 18:47:00.000000,,36.8,
Ay,fountain_pressure,2024-11-27 19:07:00.000000,,42.9,
Ay,fountain_pressure,2024-11-27 19:27:00.000000,,52.7,
Ay,fountain_pressure,2024-11-27 19:47:00.000000,,40.9,
Ay,fountain_pressure,2024-11-27 20:07:00.000000,,38.5,
Ay,fountain_pressure,2024-11-27 20:27:00.000000,,43.6,
Ay,fountain_pressure,2024-11-27 20:47:00.000000,,29.8,
Ay,fountain_pressure,2024-11-27 21:07:00.000000,,32.5,
Ay,fountain_pressure,2024-11-27 21:27:00.000000,,43.7,
Ay,fountain_pressure,2024-11-27 21:47:00.000000,,40.2,
Ay,fountain_pressure,2024-11-28 00:07:00.000000,,43.5,
Ay,fountain_pressure,2024-11-28 00:27:00.000000,,44.5,
Ay,fountain_pressure,2024-11-28 00:47:00.000000,,54.4,
Ay,fountain_pressure,2024-11-28 01:07:00.000000,,48.5,
Ay,fountain_pressure,2024-11-28 01:27:00.000000,,43.1,
Ay,fountain_pressure,2024-11-28 01:47:00.000000,,52.8,
Ay,fountain_pressure,2024-11-28 02:07:00.000000,,48.6,
Ay,fountain_pressure,2024-11-28 02:27:00.000000,,41.5,
Ay,fountain_pressure,2024-11-28 02:47:00.000000,,45.4,
Ay,fountain_pressure,2024-11-28 03:07:00.000000,,48.0,
Ay,fountain_pressure,2024-11-28 03:27:00.000000,,37.9,
Ay,fountain_pressure,2024-11-28 03:47:00.000000,,42.3,
Ay,fountain_pressure,2024-11-28 04:07:00.000000,,32.2,
Ay,fountain_pressure,2024-11-28 04:27:00.000000,,39.6,
Ay,fountain_pressure,2024-11-28 04:47:00.000000,,34.2,
Ay,fountain_pressure,2024-11-28 05:07:00.000000,,37.5,
Ay,fountain_pressure,2024-11-28 05:27:00.000000,,43.7,
Ay,fountain_pressure,2024-11-28 05:47:00.000000,,44.0,
Ay,fountain_pressure,2024-11-28 06:07:00.000000,,41.8,
Ay,fountain_pressure,2024-11-28 06:27:00.000000,,39.7,
Ay,fountain_pressure,2024-11-28 06:47:00.000000,,53.4,
Ay,fountain_pressure,2024-11-28 07:07:00.000000,,42.7,
Ay,fountain_pressure,2024-11-28 07:27:00.000000,,37.3,
Ay,fountain_pressure,2024-11-28 07:47:00.000000,,43.6,
Ay,fountain_pressure,2024-11-28 08:07:00.000000,,48.1,
Ay,fountain_pressure,2024-11-28 08:27:00.000000,,46.3,
Ay,fountain_pressure,2024-11-28 08:47:00.000000,,35.0,
Ay,fountain_pressure,2024-11-28 09:07:00.000000,,38.6,
Ay,fountain_pressure,2024-11-28 09:27:00.000000,,37.9,
Ay,fountain_pressure,2024-11-28 09:47:00.000000,,36.8,
Ay,fountain_pressure,2024-11-28 10:07:00.000000,,38.1,
Ay,fountain_pressure,2024-11-28 10:27:00.000000,,39.3,
Ay,fountain_pressure,2024-11-28 10:47:00.000000,,40.0,
Ay,fountain_pressure,2024-11-28 11:07:00.000000,,26.0,
Ay,fountain_pressure,2024-11-28 11:27:00.000000,,42.3,
Ay,fountain_pressure,2024-11-28 11:47:00.000000,,36.3,
Ay,fountain_pressure,2024-11-28 12:07:00.000000,,63.3,
Ay,fountain_pressure,2024-11-28 12:27:00.000000,,37.5,
Ay,fountain_pressure,2024-11-28 12:47:00.000000,,53.5,
Ay,fountain_pressure,2024-11-28 13:07:00.000000,,56.6,
Ay,fountain_pressure,2024-11-28 13:27:00.000000,,45.6,
Ay,fountain_pressure,2024-11-28 13:47:00.000000,,61.3,
Ay,fountain_pressure,2024-11-28 14:07:00.000000,,60.8,
Ay,fountain_pressure,2024-11-28 14:27:00.000000,,49.6,
Ay,fountain_pressure,2024-11-28 14:47:00.000000,,53.6,
Ay,fountain_pressure,2024-11-28 15:07:00.000000,,58.5,
Ay,fountain_pressure,2024-11-28 15:27:00.000000,,38.6,
Ay,fountain_pressure,2024-11-28 15:47:00.000000,,53.6,
Ay,fountain_pressure,2024-11-28 16:07:00.000000,,38.4,
Ay,fountain_pressure,2024-11-28 16:27:00.000000,,42.5,
Ay,fountain_pressure,2024-11-28 16:47:00.000000,,42.9,
Ay,fountain_pressure,2024-11-28 17:07:00.000000,,36.3,
Ay,fountain_pressure,2024-11-28 17:27:00.000000,,42.1,
Ay,fountain_pressure,2024-11-28 17:47:00.000000,,36.0,
Ay,fountain_pressure,2024-11-28 18:07:00.000000,,43.1,
Ay,fountain_pressure,2024-11-28 18:27:00.000000,,39.1,
Ay,fountain_pressure,2024-11-28 18:47:00.000000,,39.5,
Ay,fountain_pressure,2024-11-28 19:07:00.000000,,32.4,
Ay,fountain_pressure,2024-11-28 19:27:00.000000,,57.0,
Ay,fountain_pressure,2024-11-28 19:47:00.000000,,34.7,
Ay,fountain_pressure,2024-11-28 20:07:00.000000,,45.4,
Ay,fountain_pressure,2024-11-28 20:27:00.000000,,46.8,
Ay,fountain_pressure,2024-11-28 20:47:00.000000,,48.9,
Ay,fountain_pressure,2024-11-28 21:07:00.000000,,42.5,
Ay,fountain_pressure,2024-11-28 21:27:00.000000,,32.4,
Ay,fountain_pressure,2024-11-28 21:47:00.000000,,41.2,
Ay,fountain_pressure,2024-11-28 22:07:00.000000,,41.7,
Ay,fountain_pressure,2024-11-28 22:27:00.000000,,42.4,
Ay,fountain_pressure,2024-11-29 00:07:00.000000,,45.4,
Ay,fountain_pressure,2024-11-29 00:27:00.000000,,51.8,
Ay,fountain_pressure,2024-11-29 00:47:00.000000,,58.5,
Ay,fountain_pressure,2024-11-29 01:07:00.000000,,52.8,
Ay,fountain_pressure,2024-11-29 01:27:00.000000,,37.4,
Ay,fountain_pressure,2024-11-29 01:47:00.000000,,39.9,
Ay,fountain_pressure,2024-11-29 02:07:00.000000,,34.3,
Ay,fountain_pressure,2024-11-29 02:27:00.000000,,43.8,
Ay,fountain_pressure,2024-11-29 02:47:00.000000,,44.2,
Ay,fountain_pressure,2024-11-29 03:07:00.000000,,54.3,
Ay,fountain_pressure,2024-11-29 03:27:00.000000,,57.4,
Ay,fountain_pressure,2024-11-29 03:47:00.000000,,58.8,
Ay,fountain_pressure,2024-11-29 04:07:00.000000,,50.6,
Ay,fountain_pressure,2024-11-29 04:27:00.000000,,43.1,
Ay,fountain_pressure,2024-11-29 04:47:00.000000,,44.2,
Ay,fountain_pressure,2024-11-29 05:07:00.000000,,39.5,
Ay,fountain_pressure,2024-11-29 05:27:00.000000,,43.7,
Ay,fountain_pressure,2024-11-29 05:47:00.000000,,33.1,
Ay,fountain_pressure,2024-11-29 06:07:00.000000,,43.5,
Ay,fountain_pressure,2024-11-29 06:27:00.000000,,43.2,
Ay,fountain_pressure,2024-11-29 06:47:00.000000,,36.6,
Ay,fountain_pressure,2024-11-29 07:07:00.000000,,49.8,
Ay,fountain_pressure,2024-11-29 07:27:00.000000,,40.8,
Ay,fountain_pressure,2024-11-29 07:47:00.000000,,38.3,
Ay,fountain_pressure,2024-11-29 08:07:00.000000,,40.1,
Ay,fountain_pressure,2024-11-29 08:27:00.000000,,50.1,
Ay,fountain_pressure,2024-11-29 08:47:00.000000,,52.0,
Ay,fountain_pressure,2024-11-29 09:07:00.000000,,39.4,
Ay,fountain_pressure,2024-11-29 09:27:00.000000,,34.8,
Ay,fountain_pressure,2024-11-29 09:47:00.000000,,45.1,
Ay,fountain_pressure,2024-11-29 10:07:00.000000,,47.6,
Ay,fountain_pressure,2024-11-29 10:27:00.000000,,48.7,
Ay,fountain_pressure,2024-11-29 10:47:00.000000,,49.9,
Ay,fountain_pressure,2024-11-29 11:07:00.000000,,64.4,
Ay,fountain_pressure,2024-11-29 11:27:00.000000,,58.8,
Ay,fountain_pressure,2024-11-29 11:47:00.000000,,50.1,
Ay,fountain_pressure,2024-11-29 12:07:00.000000,,44.4,
Ay,fountain_pressure,2024-11-29 12:27:00.000000,,50.6,
Ay,fountain_pressure,2024-11-29 12:47:00.000000,,59.3,
Ay,fountain_pressure,2024-11-29 13:07:00.000000,,65.0,
Ay,fountain_pressure,2024-11-29 13:27:00.000000,,62.6,
Ay,fountain_pressure,2024-11-29 13:47:00.000000,,50.6,
Ay,fountain_pressure,2024-11-29 14:07:00.000000,,75.2,
Ay,fountain_pressure,2024-11-29 14:27:00.000000,,47.9,
Ay,fountain_pressure,2024-11-29 14:47:00.000000,,50.1,
Ay,fountain_pressure,2024-11-29 15:07:00.000000,,50.7,
Ay,fountain_pressure,2024-11-29 15:27:00.000000,,52.9,
Ay,fountain_pressure,2024-11-29 15:47:00.000000,,71.7,
Ay,fountain_pressure,2024-11-29 16:07:00.000000,,49.6,
Ay,fountain_pressure,2024-11-29 16:27:00.000000,,70.6,
Ay,fountain_pressure,2024-11-29 16:47:00.000000,,54.6,
Ay,fountain_pressure,2024-11-29 17:07:00.000000,,52.8,
Ay,fountain_pressure,2024-11-29 17:27:00.000000,,45.7,
Ay,fountain_pressure,2024-11-29 17:47:00.000000,,61.3,
Ay,fountain_pressure,2024-11-29 18:07:00.000000,,56.5,
Ay,fountain_pressure,2024-11-29 18:27:00.000000,,47.0,
Ay,fountain_pressure,2024-11-29 18:47:00.000000,,65.1,
Ay,fountain_pressure,2024-11-29 19:07:00.000000,,59.6,
Ay,fountain_pressure,2024-11-29 19:27:00.000000,,65.5,
Ay,fountain_pressure,2024-11-29 19:47:00.000000,,68.9,
Ay,fountain_pressure,2024-11-29 20:07:00.000000,,64.4,
Ay,fountain_pressure,2024-11-29 20:27:00.000000,,63.0,
Ay,fountain_pressure,2024-11-29 20:47:00.000000,,65.4,
Ay,fountain_pressure,2024-11-30 00:07:00.000000,,65.5,
Ay,fountain_pressure,2024-11-30 00:27:00.000000,,66.6,
Ay,fountain_pressure,2024-11-30 00:47:00.000000,,51.2,
Ay,fountain_pressure,2024-11-30 01:07:00.000000,,62.6,
Ay,fountain_pressure,2024-11-30 01:27:00.000000,,71.0,
Ay,fountain_pressure,2024-11-30 01:47:00.000000,,59.0,
Ay,fountain_pressure,2024-11-30 02:07:00.000000,,69.7,
Ay,fountain_pressure,2024-11-30 02:27:00.000000,,72.1,
Ay,fountain_pressure,2024-11-30 02:47:00.000000,,74.3,
Ay,fountain_pressure,2024-11-30 03:07:00.000000,,69.7,
Ay,fountain_pressure,2024-11-30 03:27:00.000000,,37.3,
Ay,fountain_pressure,2024-11-30 03:47:00.000000,,70.8,
Ay,fountain_pressure,2024-11-30 04:07:00.000000,,66.5,
Ay,fountain_pressure,2024-11-30 04:27:00.000000,,67.8,
Ay,fountain_pressure,2024-11-30 04:47:00.000000,,60.2,
Ay,fountain_pressure,2024-11-30 05:07:00.000000,,54.7,
Ay,fountain_pressure,2024-11-30 05:27:00.000000,,53.0,
Ay,fountain_pressure,2024-11-30 05:47:00.000000,,52.4,
Ay,fountain_pressure,2024-11-30 06:07:00.000000,,41.3,
Ay,fountain_pressure,2024-11-30 06:27:00.000000,,44.3,
Ay,fountain_pressure,2024-11-30 06:47:00.000000,,38.7,
Ay,fountain_pressure,2024-11-30 07:07:00.000000,,44.4,
Ay,fountain_pressure,2024-11-30 07:27:00.000000,,41.9,
Ay,fountain_pressure,2024-11-30 07:47:00.000000,,34.5,
Ay,fountain_pressure,2024-11-30 08:07:00.000000,,39.3,
Ay,fountain_pressure,2024-11-30 08:27:00.000000,,41.7,
Ay,fountain_pressure,2024-11-30 08:47:00.000000,,49.1,
Ay,fountain_pressure,2024-11-30 09:07:00.000000,,53.6,
Ay,fountain_pressure,2024-11-30 09:27:00.000000,,44.8,
Ay,fountain_pressure,2024-11-30 09:47:00.000000,,44.0,
Ay,fountain_pressure,2024-11-30 10:07:00.000000,,45.7,
Ay,fountain_pressure,2024-11-30 10:27:00.000000,,32.3,
Ay,fountain_pressure,2024-11-30 10:47:00.000000,,36.0,
Ay,fountain_pressure,2024-11-30 11:07:00.000000,,53.1,
Ay,fountain_pressure,2024-11-30 11:27:00.000000,,51.8,
Ay,fountain_pressure,2024-11-30 11:47:00.000000,,68.4,
Ay,fountain_pressure,2024-11-30 12:07:00.000000,,66.6,
Ay,fountain_pressure,2024-11-30 12:27:00.000000,,71.8,
Ay,fountain_pressure,2024-11-30 12:47:00.000000,,54.0,
Ay,fountain_pressure,2024-11-30 13:07:00.000000,,52.1,
Ay,fountain_pressure,2024-11-30 13:27:00.000000,,60.9,
Ay,fountain_pressure,2024-11-30 13:47:00.000000,,55.1,
Ay,fountain_pressure,2024-11-30 14:07:00.000000,,41.7,
Ay,fountain_pressure,2024-11-30 14:27:00.000000,,67.2,
Ay,fountain_pressure,2024-11-30 14:47:00.000000,,11.9,
Ay,fountain_pressure,2024-11-30 15:07:00.000000,,61.5,
Ay,fountain_pressure,2024-11-30 15:27:00.000000,,44.8,
Ay,fountain_pressure,2024-11-30 15:47:00.000000,,68.7,
Ay,fountain_pressure,2024-11-30 16:07:00.000000,,36.8,
Ay,fountain_pressure,2024-11-30 16:27:00.000000,,55.6,
Ay,fountain_pressure,2024-11-30 16:47:00.000000,,31.8,
Ay,fountain_pressure,2024-11-30 17:07:00.000000,,55.3,
Ay,fountain_pressure,2024-11-30 17:27:00.000000,,50.7,
Ay,fountain_pressure,2024-11-30 17:47:00.000000,,40.7,
Ay,fountain_pressure,2024-11-30 18:07:00.000000,,62.6,
Ay,fountain_pressure,2024-11-30 18:27:00.000000,,41.7,
Ay,fountain_pressure,2024-11-30 18:47:00.000000,,40.2,
